Gene 1,Gene 2,Confidence Score
SPU_009831,SPU_007203,0.043100663
SPU_021192,SPU_016449,0.043091653
SPU_004217,SPU_006420,0.043084584
SPU_006991,SPU_026877,0.043061989
SPU_000440,SPU_010722,0.04305589
SPU_014628,SPU_000841,0.043052841
SPU_011635,SPU_011687,0.04299989
SPU_026633,SPU_024189,0.042994068
SPU_027053,SPU_007611,0.042921573
SPU_024139,SPU_011297,0.042914781
SPU_015982,SPU_015640,0.042890939
SPU_024189,SPU_024307,0.042888721
SPU_015456,SPU_008595_1,0.042872226
SPU_008117_1,SPU_011687,0.042821355
SPU_018056,SPU_010329_1,0.042812345
SPU_008752,SPU_013202,0.042795988
SPU_027969,SPU_020722,0.042779216
SPU_012203,SPU_012050,0.042735275
SPU_013047,SPU_011271,0.042730285
SPU_004414,SPU_003586,0.042719473
SPU_011635,SPU_010329,0.042704087
SPU_011189,SPU_007611,0.042703116
SPU_019002,SPU_024903,0.042679829
SPU_009831,SPU_009053,0.042678997
SPU_004414,SPU_014576,0.042678443
SPU_012203,SPU_014418,0.042677889
SPU_018391,SPU_018680,0.042677473
SPU_014401,SPU_011576,0.042674146
SPU_013689_1,SPU_001262_1,0.04265474
SPU_023894,SPU_011576,0.042637968
SPU_021557,SPU_022163,0.042625076
SPU_017642,SPU_002662,0.042625076
SPU_009642,SPU_021044,0.042623829
SPU_015908,SPU_006242,0.042618839
SPU_017837,SPU_022633,0.042608858
SPU_023037,SPU_008845,0.042593056
SPU_001657,SPU_006004,0.042582938
SPU_017837,SPU_010458,0.042538165
SPU_008936,SPU_004599,0.042537472
SPU_019290,SPU_012050,0.042519452
SPU_000757,SPU_006637,0.042512937
SPU_003470,SPU_024901,0.042510165
SPU_015984,SPU_004287,0.042508917
SPU_025010,SPU_027935_1,0.042508086
SPU_009642,SPU_018850,0.042490204
SPU_014332,SPU_006312,0.042460125
SPU_022846,SPU_004599,0.042456798
SPU_002791,SPU_011001,0.042448343
SPU_023037,SPU_008377,0.042431709
SPU_026465,SPU_018850,0.042405234
SPU_003179,SPU_012491,0.042390541
SPU_026905,SPU_012469,0.042364065
SPU_028120,SPU_016881,0.042338283
SPU_009048,SPU_006637,0.042274104
SPU_014401,SPU_012050,0.042250124
SPU_028120,SPU_016449,0.042249985
SPU_015243,SPU_013140,0.042242778
SPU_011635,SPU_002615,0.042227253
SPU_017837,SPU_011687,0.042226144
SPU_024903,SPU_030148,0.042223094
SPU_011297,SPU_016045,0.04222254
SPU_025346,SPU_011687,0.042202163
SPU_013119,SPU_012008,0.042198559
SPU_008752,SPU_013015,0.042165015
SPU_025346,SPU_009053,0.042158916
SPU_027235,SPU_026877,0.042141312
SPU_012469,SPU_022163,0.042124678
SPU_009048,SPU_021726,0.042093074
SPU_007262,SPU_008845,0.04207741
SPU_015358,SPU_000861,0.042073113
SPU_015772,SPU_015719,0.042072697
SPU_023730,SPU_014197,0.042071866
SPU_000975,SPU_026099,0.042057034
SPU_004217,SPU_012948,0.042046222
SPU_025584,SPU_026664,0.042036935
SPU_012648,SPU_017811,0.04202543
SPU_028120,SPU_011271,0.042008796
SPU_014576,SPU_002677,0.042005192
SPU_025632,SPU_011576,0.041999925
SPU_000975,SPU_020637,0.041999232
SPU_023037,SPU_010329,0.041989529
SPU_024139,SPU_011271,0.041975667
SPU_015374,SPU_003179,0.041965548
SPU_017837,SPU_005035,0.041958479
SPU_026205,SPU_003179,0.041927845
SPU_015719,SPU_011576,0.041912875
SPU_021608,SPU_022916,0.041906637
SPU_012469,SPU_002320,0.041902202
SPU_009831,SPU_021044,0.041891251
SPU_000739,SPU_006753,0.041864637
SPU_024918,SPU_011174,0.041843429
SPU_016443,SPU_016045,0.041834142
SPU_026633,SPU_023177,0.041827904
SPU_008117,SPU_000440,0.041820558
SPU_002874,SPU_025848,0.041796162
SPU_023366,SPU_002662_1,0.041790894
SPU_022163,SPU_025584,0.041790756
SPU_012469,SPU_018908,0.041788538
SPU_015908,SPU_018861,0.041746953
SPU_007253,SPU_011271,0.04173628
SPU_007147,SPU_006004,0.041726438
SPU_020637,SPU_001657,0.041679309
SPU_025888,SPU_021726,0.041652973
SPU_009642,SPU_007262,0.041596002
SPU_000276,SPU_001657,0.041577566
SPU_002129,SPU_015243,0.041574517
SPU_003470,SPU_008563,0.041557745
SPU_005718,SPU_028120,0.041553586
SPU_027053,SPU_004723,0.041504378
SPU_022846,SPU_015640,0.041452952
SPU_003470,SPU_016250,0.041452675
SPU_011189,SPU_007011,0.04144117
SPU_018954,SPU_008752,0.041425368
SPU_017106,SPU_011576,0.041414417
SPU_018581,SPU_021044,0.04140915
SPU_015640,SPU_009048,0.041405546
SPU_021172,SPU_000669,0.041400556
SPU_007611,SPU_008377,0.041384892
SPU_027053,SPU_011001,0.041382536
SPU_007262,SPU_022242,0.041373387
SPU_024903,SPU_018797,0.041367288
SPU_004723,SPU_000578,0.041344694
SPU_008845,SPU_010458,0.041338595
SPU_003470,SPU_002662,0.041328615
SPU_010424,SPU_022573,0.041322793
SPU_026205,SPU_023065,0.041321961
SPU_021119,SPU_000276,0.041320714
SPU_018391,SPU_010458,0.041316001
SPU_011297,SPU_008595_1,0.041314199
SPU_015982,SPU_010635,0.041283011
SPU_010295,SPU_009053,0.041279268
SPU_003166,SPU_003179,0.041279129
SPU_008117,SPU_003470,0.04126305
SPU_024139,SPU_021119,0.041238931
SPU_015374,SPU_000424,0.041198317
SPU_012772,SPU_013047,0.041195406
SPU_006462,SPU_024189,0.041169624
SPU_011576,SPU_000749,0.04116505
SPU_009771,SPU_014576,0.041149802
SPU_009876,SPU_011271,0.041147168
SPU_003166,SPU_018581,0.041134139
SPU_006814,SPU_014197,0.041112653
SPU_006753,SPU_009911,0.041109327
SPU_008112,SPU_030148,0.041030871
SPU_028583,SPU_001739,0.041020613
SPU_022573,SPU_026877,0.041020197
SPU_026633,SPU_014131,0.041014653
SPU_016617,SPU_026962,0.041007029
SPU_026763,SPU_022573,0.04100592
SPU_018126,SPU_021726,0.041004534
SPU_006583,SPU_003586,0.040998158
SPU_026418,SPU_000669,0.040998158
SPU_000757,SPU_015712,0.040988039
SPU_003704,SPU_018850,0.040987069
SPU_024189,SPU_024610,0.040984712
SPU_006676,SPU_012491,0.04097695
SPU_012648,SPU_004807,0.040971405
SPU_011189,SPU_006420,0.040964197
SPU_026877,SPU_028120,0.04095491
SPU_016881,SPU_023894,0.040950613
SPU_023386,SPU_012491,0.040942157
SPU_023177,SPU_024307,0.040939108
SPU_021557,SPU_025584,0.040906811
SPU_021608,SPU_011756,0.040902236
SPU_015712,SPU_011271,0.040895722
SPU_020123,SPU_012203,0.040883801
SPU_009048,SPU_016449,0.040864949
SPU_018797,SPU_013140_1,0.040862454
SPU_024877,SPU_016045,0.040858573
SPU_024139,SPU_015719,0.040842216
SPU_027935,SPU_002129,0.04082586
SPU_001262_2,SPU_017470,0.040822672
SPU_006583,SPU_013015,0.040804236
SPU_006462,SPU_023014,0.040787464
SPU_014802,SPU_006004,0.040782612
SPU_026633,SPU_022049,0.040769305
SPU_003470,SPU_021044,0.040768751
SPU_011189,SPU_008845,0.040765424
SPU_004287_1,SPU_013140_1,0.040746434
SPU_027935,SPU_003179,0.040741305
SPU_001262,SPU_018850,0.04073479
SPU_000424,SPU_002309,0.040721206
SPU_024918,SPU_004621,0.040692651
SPU_012253,SPU_015605,0.040685305
SPU_028827,SPU_008196_1,0.040668671
SPU_001998,SPU_013967,0.04065273
SPU_018483,SPU_010305,0.040637621
SPU_017407,SPU_007624,0.040585502
SPU_026465,SPU_016250,0.040568591
SPU_013689_1,SPU_018908,0.04056568
SPU_015772,SPU_024877,0.040549047
SPU_020123,SPU_008936,0.040541423
SPU_002631,SPU_012913,0.040528116
SPU_012699,SPU_016881,0.040510235
SPU_015243,SPU_013140_1,0.040506076
SPU_022820,SPU_002791,0.04050469
SPU_017407,SPU_003084,0.04050067
SPU_025584,SPU_021044,0.040493324
SPU_001739,SPU_011271,0.040489442
SPU_000975,SPU_007599,0.040438294
SPU_028255,SPU_007862,0.040421798
SPU_013015,SPU_013140,0.040405996
SPU_008117,SPU_010458,0.040403363
SPU_000757,SPU_024307,0.040396848
SPU_026633,SPU_017348,0.04039061
SPU_015456,SPU_008595,0.040369125
SPU_003179,SPU_002677,0.040320194
SPU_013178,SPU_000756,0.040275422
SPU_008117,SPU_010329,0.040272649
SPU_014418,SPU_004599,0.040270016
SPU_015828,SPU_006420,0.040247421
SPU_027774,SPU_004702,0.040202649
SPU_028583,SPU_002677,0.040191005
SPU_026205,SPU_012491,0.040177698
SPU_014793,SPU_011687,0.040167995
SPU_015243,SPU_026877,0.040163975
SPU_020722,SPU_012648,0.040135975
SPU_019366,SPU_006004,0.040123916
SPU_009048,SPU_007599,0.040103817
SPU_024139,SPU_020637,0.040095223
SPU_019002,SPU_013086,0.040066391
SPU_000749,SPU_016786,0.040024945
SPU_006484,SPU_021726,0.040015935
SPU_017635,SPU_024903,0.040003876
SPU_026099,SPU_015640,0.040003598
SPU_021608,SPU_015605,0.039990291
SPU_017725,SPU_008377_2,0.039969083
SPU_021608,SPU_000841,0.039930964
SPU_012384,SPU_006312,0.039912251
SPU_010424,SPU_014628,0.039907539
SPU_000757,SPU_011271,0.039902548
SPU_015640,SPU_020637,0.039895202
SPU_021557,SPU_022573,0.039892568
SPU_025113,SPU_000861,0.039875934
SPU_019332,SPU_007611,0.039869558
SPU_010295,SPU_022242,0.03986041
SPU_000739,SPU_030148,0.03984932
SPU_015243,SPU_010305,0.039830192
SPU_012490,SPU_022573,0.039810093
SPU_004287,SPU_014628,0.039798449
SPU_007981,SPU_025848,0.039789855
SPU_014576,SPU_001739,0.039780706
SPU_003166,SPU_002592,0.039775716
SPU_015772,SPU_009048,0.039743835
SPU_012772,SPU_006242,0.039741201
SPU_006786,SPU_011576,0.039731914
SPU_025346,SPU_009079_1,0.039721934
SPU_006803,SPU_005522,0.039716389
SPU_012384,SPU_011756,0.039711538
SPU_011189,SPU_011001,0.039691993
SPU_013689,SPU_024901_1,0.039684508
SPU_026465,SPU_010329_1,0.039677993
SPU_007262,SPU_011687,0.039675221
SPU_006808,SPU_000440,0.039667458
SPU_017470,SPU_014923,0.039659419
SPU_006421,SPU_014643,0.039624072
SPU_015358,SPU_002662_1,0.039613537
SPU_008117_1,SPU_010458,0.039587062
SPU_020722,SPU_010458,0.039558923
SPU_010424,SPU_026664,0.039545477
SPU_017642,SPU_006991,0.039525517
SPU_018581,SPU_018850,0.039505418
SPU_002815,SPU_011271,0.039483101
SPU_012253,SPU_020282,0.039481853
SPU_015829,SPU_006420,0.039474923
SPU_004723,SPU_007262,0.039440408
SPU_023090,SPU_016250,0.03941019
SPU_012490,SPU_017348,0.039392863
SPU_011635,SPU_008845,0.039387734
SPU_022163,SPU_015243,0.039368189
SPU_028827,SPU_008377_2,0.039357932
SPU_002791,SPU_008845,0.039352526
SPU_006312,SPU_015243,0.039336447
SPU_006753,SPU_008377_2,0.039333259
SPU_009831,SPU_010458,0.039325773
SPU_006814,SPU_011271,0.039319397
SPU_012253,SPU_011756,0.039294585
SPU_018056,SPU_016250,0.039288209
SPU_001739,SPU_011297,0.039284189
SPU_021608,SPU_015466,0.039267971
SPU_010424,SPU_013140_1,0.039244268
SPU_008117,SPU_009831,0.039240525
SPU_011635,SPU_021044,0.039233595
SPU_012490,SPU_024189,0.039198941
SPU_015712,SPU_014197,0.03918106
SPU_015374,SPU_014576,0.039171495
SPU_012648,SPU_007611,0.039119654
SPU_016443,SPU_004599,0.039111475
SPU_008112,SPU_028093,0.039100109
SPU_002791,SPU_025848,0.039096505
SPU_025888,SPU_015108,0.039094426
SPU_024903,SPU_017511,0.039080842
SPU_015358,SPU_007315,0.039061574
SPU_009048,SPU_026099,0.038981732
SPU_018056,SPU_018850,0.038960801
SPU_017837,SPU_009831,0.038959138
SPU_018483,SPU_008196_1,0.038954702
SPU_018355,SPU_018850,0.038952346
SPU_023037,SPU_007611,0.038942227
SPU_022820,SPU_015605,0.038936682
SPU_001739,SPU_015108,0.038932524
SPU_009831,SPU_025848,0.038928781
SPU_015243,SPU_008377_2,0.038918108
SPU_003470,SPU_012384,0.038900088
SPU_009831,SPU_019508,0.038876524
SPU_012384,SPU_022916,0.038843256
SPU_015640,SPU_026099,0.038837712
SPU_012772,SPU_008936,0.038825098
SPU_028093,SPU_022049,0.038811513
SPU_011189,SPU_027912,0.038796266
SPU_012203,SPU_006242,0.038774503
SPU_014802,SPU_008595,0.038760642
SPU_000485,SPU_015640,0.038753157
SPU_002592,SPU_013202,0.038731949
SPU_012203,SPU_022846,0.03871878
SPU_020311,SPU_008112,0.038718226
SPU_003704,SPU_016250,0.038715454
SPU_002791,SPU_003490,0.038683711
SPU_012490,SPU_014628,0.038676642
SPU_006484,SPU_014197,0.038674285
SPU_008703,SPU_018861,0.038646701
SPU_006312,SPU_006991,0.03863076
SPU_002129,SPU_026877,0.038604146
SPU_002603,SPU_024307,0.038586126
SPU_016523,SPU_018861,0.038565611
SPU_007981,SPU_012948,0.038563393
SPU_014418,SPU_016881,0.038556186
SPU_019002,SPU_009053,0.038545789
SPU_007644,SPU_000578,0.038545651
SPU_009771,SPU_012491,0.038531512
SPU_020311,SPU_015243,0.038529294
SPU_020565,SPU_024877,0.038517789
SPU_024877,SPU_020637,0.038507532
SPU_012203,SPU_014802,0.038505453
SPU_000129,SPU_014197,0.038495611
SPU_012648,SPU_005035,0.038490621
SPU_014802,SPU_008595_1,0.038477868
SPU_022163,SPU_007315,0.038475235
SPU_012648,SPU_004723,0.038469274
SPU_014576,SPU_020680,0.038441551
SPU_006803,SPU_022817,0.038437393
SPU_024877,SPU_021726,0.038423947
SPU_006753,SPU_006991,0.038408284
SPU_023386,SPU_014576,0.038379729
SPU_021210,SPU_013305,0.038375987
SPU_024877,SPU_011576,0.03830363
SPU_024877,SPU_006637,0.038291986
SPU_028255,SPU_003179,0.038290184
SPU_015772,SPU_001628,0.038282976
SPU_018483,SPU_023014,0.038274244
SPU_009831,SPU_027969,0.038269253
SPU_000485,SPU_000749,0.038250263
SPU_025346,SPU_021044,0.038214501
SPU_006917,SPU_022049,0.038207154
SPU_022820,SPU_020282,0.038206045
SPU_025590,SPU_022633,0.038196897
SPU_011635,SPU_004806,0.038186778
SPU_004702,SPU_014588,0.038185114
SPU_018355_1,SPU_021382,0.038166817
SPU_019366,SPU_018954,0.038156005
SPU_011189,SPU_021044,0.038146164
SPU_014628,SPU_015456,0.038141728
SPU_021172,SPU_023014,0.038132995
SPU_009048,SPU_024307,0.038130362
SPU_017492,SPU_011315,0.03812149
SPU_000276,SPU_001628,0.038073946
SPU_002677,SPU_011297,0.038058975
SPU_028093,SPU_022163,0.038037351
SPU_025010,SPU_014131,0.038036936
SPU_000276,SPU_006004,0.038033193
SPU_015358,SPU_025346,0.038029866
SPU_012772,SPU_002677,0.037990777
SPU_008703,SPU_003586,0.037986064
SPU_020637,SPU_004599,0.03797844
SPU_000861,SPU_013202,0.037975806
SPU_003470,SPU_011687,0.037975806
SPU_006803,SPU_030148,0.037956123
SPU_021608,SPU_003102,0.037950301
SPU_007644,SPU_021382,0.03794642
SPU_006787,SPU_006637,0.037934084
SPU_002874,SPU_021044,0.037933252
SPU_014722,SPU_006420,0.037929786
SPU_021192,SPU_026099,0.037921192
SPU_007262,SPU_025346,0.037915925
SPU_003179,SPU_009876,0.037912598
SPU_020311,SPU_014643,0.03789638
SPU_008117_1,SPU_012913,0.037883489
SPU_006421,SPU_015466,0.037877945
SPU_008112,SPU_007317,0.037865608
SPU_026962,SPU_003179,0.037861727
SPU_008936,SPU_016045,0.037859925
SPU_018355,SPU_016250,0.037855073
SPU_023386,SPU_026877,0.037852855
SPU_002816,SPU_004599,0.037852301
SPU_014576,SPU_013967,0.037843568
SPU_023730,SPU_021726,0.037841212
SPU_008528,SPU_019024,0.037838578
SPU_027053,SPU_004806,0.037835529
SPU_027472,SPU_012050,0.037824717
SPU_025113,SPU_000440,0.037808915
SPU_004723,SPU_003470,0.037772875
SPU_020637,SPU_000276,0.037768716
SPU_025590,SPU_015243,0.03776539
SPU_004021,SPU_024307,0.037763726
SPU_011189,SPU_010458,0.037736696
SPU_028255,SPU_023014,0.037728518
SPU_009048,SPU_020637,0.03772533
SPU_015640,SPU_016881,0.037713964
SPU_011297,SPU_005955,0.037708419
SPU_004723,SPU_008845,0.037705231
SPU_022049,SPU_026877,0.03767127
SPU_026633,SPU_020565,0.037657686
SPU_024093,SPU_018393,0.037640914
SPU_028120,SPU_011297,0.037625389
SPU_013689_1,SPU_002025,0.037619013
SPU_011297,SPU_008936,0.037612221
SPU_022820,SPU_007611,0.037602795
SPU_014289,SPU_011297,0.037579785
SPU_015243,SPU_009771,0.037573547
SPU_015640,SPU_007599,0.037573131
SPU_018392,SPU_004621,0.037556498
SPU_027053,SPU_008845,0.03755525
SPU_004148,SPU_006312,0.037553725
SPU_016881,SPU_015456,0.037547488
SPU_002320,SPU_012912,0.037524478
SPU_006787,SPU_015640,0.037508814
SPU_019366,SPU_016786,0.037501745
SPU_000424,SPU_022817,0.037487468
SPU_012772,SPU_026277,0.037477764
SPU_005358,SPU_000310,0.037470557
SPU_003470,SPU_011130,0.03746723
SPU_010295,SPU_025346,0.037458497
SPU_025590,SPU_022916,0.037448101
SPU_009831,SPU_007262,0.0374402
SPU_021608,SPU_005358,0.037423289
SPU_001262_2,SPU_027774,0.037409843
SPU_011635,SPU_027912,0.037396259
SPU_000749,SPU_018954,0.037390022
SPU_001113,SPU_026099,0.037382814
SPU_000440,SPU_002662_1,0.037343586
SPU_014576,SPU_013047,0.037339011
SPU_009048,SPU_004599,0.037336516
SPU_000739,SPU_015982,0.037336239
SPU_010295,SPU_011130,0.03732917
SPU_017379,SPU_006637,0.037328892
SPU_023037,SPU_013902,0.037328615
SPU_023177,SPU_001739,0.037326813
SPU_013047,SPU_024307,0.037325289
SPU_005718,SPU_016449,0.037316279
SPU_017635,SPU_007315,0.037311704
SPU_010424,SPU_026877,0.037257783
SPU_002874,SPU_025346,0.037250991
SPU_028120,SPU_022846,0.037250714
SPU_001113,SPU_020637,0.037249466
SPU_012648,SPU_022487,0.037247664
SPU_006991,SPU_022816,0.037247249
SPU_001657,SPU_015767,0.037243506
SPU_014576,SPU_024139,0.037224377
SPU_017837,SPU_008845,0.037186813
SPU_020124,SPU_024189,0.037181268
SPU_008117_1,SPU_003470,0.037178634
SPU_021192,SPU_021726,0.037160753
SPU_014401,SPU_015767,0.037156872
SPU_002791,SPU_021044,0.037144119
SPU_003102,SPU_011130,0.037131644
SPU_004414,SPU_006242,0.037130951
SPU_025590,SPU_006991,0.037120832
SPU_012546,SPU_000440,0.037116119
SPU_015243,SPU_006753,0.037111406
SPU_000756,SPU_012491,0.037059149
SPU_019290,SPU_001628,0.037054297
SPU_015358,SPU_000440,0.037026297
SPU_000485,SPU_015719,0.037002871
SPU_017404,SPU_022242,0.036997049
SPU_020637,SPU_015640,0.036996356
SPU_023177,SPU_013047,0.036995247
SPU_017635,SPU_000440,0.036982633
SPU_022846,SPU_001657,0.036979029
SPU_008936,SPU_014197,0.036944792
SPU_022816,SPU_013140_1,0.036924138
SPU_018744,SPU_007981,0.036923306
SPU_006803,SPU_026962,0.03688491
SPU_006676,SPU_014576,0.036883524
SPU_017971,SPU_007624,0.03685788
SPU_015640,SPU_016045,0.036834316
SPU_003179,SPU_026731,0.036825445
SPU_014628,SPU_026664,0.036808534
SPU_011246,SPU_014197,0.03677485
SPU_012203,SPU_024307,0.036763068
SPU_019366,SPU_008595,0.036757385
SPU_007981,SPU_011001,0.036727721
SPU_003548,SPU_013140_1,0.036718295
SPU_015640,SPU_022846,0.036717187
SPU_025346,SPU_009646,0.036714276
SPU_008936,SPU_015719,0.036703187
SPU_007262,SPU_007011,0.036696256
SPU_024903,SPU_005522,0.036691959
SPU_011635,SPU_025346,0.036668949
SPU_007262,SPU_003470,0.036665761
SPU_000424,SPU_026962,0.036664929
SPU_002874,SPU_011635,0.036638315
SPU_006421,SPU_006312,0.036630414
SPU_024877,SPU_009048,0.036619602
SPU_017725,SPU_015243,0.036613503
SPU_014332,SPU_014923,0.036610453
SPU_015772,SPU_014418,0.036586612
SPU_000276,SPU_016786,0.036583146
SPU_027472,SPU_001628,0.036583146
SPU_019290,SPU_005955,0.036577463
SPU_022846,SPU_000749,0.036573443
SPU_026633,SPU_003586,0.036550433
SPU_000276,SPU_008595_1,0.036541423
SPU_022163,SPU_026962,0.036514116
SPU_010295,SPU_002320,0.03651273
SPU_001998,SPU_006242,0.036489997
SPU_016523,SPU_023730,0.03642374
SPU_027774,SPU_008845,0.036403641
SPU_011635,SPU_007203,0.036388532
SPU_008196,SPU_008196_1,0.036368987
SPU_028120,SPU_015362,0.036365799
SPU_015640,SPU_021726,0.036355541
SPU_016881,SPU_020330_1,0.036354987
SPU_017635,SPU_008377_2,0.036345422
SPU_014802,SPU_023813,0.03633766
SPU_017404_1,SPU_011130,0.036319086
SPU_015358,SPU_011130,0.036291086
SPU_000276,SPU_023813,0.036252689
SPU_002634,SPU_021726,0.036238966
SPU_016881,SPU_019290,0.036220115
SPU_022242,SPU_023177,0.036209442
SPU_022820,SPU_023090,0.036206669
SPU_019366,SPU_014802,0.036206531
SPU_012546,SPU_003470,0.03619655
SPU_021608,SPU_006312,0.036183382
SPU_022846,SPU_015719,0.036176451
SPU_014576,SPU_028120,0.036168134
SPU_006753,SPU_022916,0.036163006
SPU_006803,SPU_018908,0.036157738
SPU_014332,SPU_025590,0.036137362
SPU_016449,SPU_019332,0.036119619
SPU_012490,SPU_008196_1,0.036110471
SPU_012546,SPU_008563,0.036108946
SPU_004723,SPU_009079_1,0.036059045
SPU_025346,SPU_002025,0.036058213
SPU_004702,SPU_019332,0.036056411
SPU_016881,SPU_018393,0.036041164
SPU_001998,SPU_013047,0.036032292
SPU_017106,SPU_011297,0.03602855
SPU_012203,SPU_013047,0.036006649
SPU_028120,SPU_000975,0.036005124
SPU_000276,SPU_008595,0.035997223
SPU_026633,SPU_013140,0.035994728
SPU_013689,SPU_016250,0.0359835
SPU_013047,SPU_021726,0.03596548
SPU_011174,SPU_013202,0.035959242
SPU_025584,SPU_006462,0.035954807
SPU_026099,SPU_016881,0.035954252
SPU_019366,SPU_023813,0.03591447
SPU_022573,SPU_013140,0.035904351
SPU_015908,SPU_008936,0.035895618
SPU_022820,SPU_000922,0.035893955
SPU_000975,SPU_015362,0.03588439
SPU_009831,SPU_010329_1,0.035878569
SPU_017404_1,SPU_000440,0.03585639
SPU_027472,SPU_007599,0.035841004
SPU_017379,SPU_011271,0.03583546
SPU_020722,SPU_011687,0.035834073
SPU_012648,SPU_019652,0.035806766
SPU_007644,SPU_011635,0.035796786
SPU_012914,SPU_014923,0.035771142
SPU_002874,SPU_019508,0.035767123
SPU_014793,SPU_010722,0.035701419
SPU_016449,SPU_004217,0.035627399
SPU_003179,SPU_014576,0.035603557
SPU_028827,SPU_009771,0.035600369
SPU_006676,SPU_003586,0.035594825
SPU_002129,SPU_013140_1,0.035586508
SPU_009048,SPU_022846,0.035572646
SPU_002603,SPU_022049,0.035564052
SPU_026465,SPU_018373,0.035536884
SPU_024903,SPU_023014,0.035533557
SPU_013015,SPU_022049,0.035516092
SPU_012384,SPU_015466,0.035504587
SPU_012203,SPU_024946,0.035501537
SPU_027053,SPU_007203,0.035496131
SPU_013305,SPU_007862,0.035492804
SPU_007599,SPU_004599,0.035489755
SPU_012253,SPU_025590,0.035443319
SPU_022163,SPU_014793,0.035409913
SPU_018355,SPU_018373,0.035397576
SPU_005358,SPU_011711,0.035389675
